ID;date;species;simp_species;simp_confidence_index;confidence_index;success;manual_check
HA8002;20150922;Myomys;Myosp;0.5;0.422;1;Myosp
HB6008;20151008;Nyclei;Nyclei;0.5;0.422;0;bird
TEB259;20151009;Pleaus;Plesp;0.5;0.422;1;Plesp
TEA251;20150921;Eptser;Eptser;0.5;0.424;1;Eptser
HC251;20150924;MyoGT;Myosp;0.5;0.424;1;Myosp
HB509;20151005;Pipkuh;Pipkuh;0.5;0.424;1;Pipkuh
HB509;20151006;Pipkuh;Pipkuh;0.5;0.424;1;Pipkuh
HB4008;20151008;Pipnat;Pipnat;0.5;0.424;1;Pipnat
HC509;20151005;Pipnat;Pipnat;0.5;0.424;0;Pippip
TEA251;20150921;Eptser;Eptser;0.5;0.426;1;Eptser
TEA251;20150921;Eptser;Eptser;0.5;0.426;1;Eptser
HB4007;20151005;Nycnoc;Nycnoc;0.5;0.426;0;Pippip
TEA251;20150921;Pippip;Pippip;0.5;0.426;1;Pippip
TEC252;20150924;Pippip;Pippip;0.5;0.426;1;Pippip
HB504;20150919;Pleaus;Plesp;0.5;0.426;1;Plesp
HB8005;20151001;Pipkuh;Pipkuh;0.5;0.428;0;Orthoptera
HC4007;20150918;Pipkuh;Pipkuh;0.5;0.428;1;Pipkuh
HB1004;20150923;Pipkuh;Pipkuh;0.5;0.428;1;Pipkuh
HC7004;20150913;Pipnat;Pipnat;0.5;0.428;0;Pipkuh
HB4007;20151006;Nycnoc;Nycnoc;0.5;0.428;0;Pippip
HB256;20151008;Myomys;Myosp;0.5;0.43;1;Myosp
HA5001;20150921;Pipkuh;Pipkuh;0.5;0.43;1;Pipkuh
HC1008;20150925;Pipkuh;Pipkuh;0.5;0.43;1;Pipkuh
EB506;20151008;Pipnat;Pipnat;0.5;0.43;0;Pipkuh
HB256;20151008;Pipnat;Pipnat;0.5;0.43;0;Pipkuh
HB7003;20150924;Barbar;Barbar;0.5;0.432;1;Barbar
TEA251;20150921;Eptser;Eptser;0.5;0.432;1;Eptser
HB4007;20151005;Myonat;Myosp;0.5;0.432;1;Myosp
HB4007;20151006;Nycnoc;Nycnoc;0.5;0.432;0;Pippip
HC509;20151005;Pipnat;Pipnat;0.5;0.432;0;Pippip
HC8005;20150925;Pleaus;Plesp;0.5;0.432;1;Plesp
HB6008;20151008;Barbar;Barbar;0.5;0.434;1;Barbar
HB8004;20150929;Eptser;Eptser;0.5;0.434;1;Eptser
HC9002;20150917;Pipkuh;Pipkuh;0.5;0.434;1;Pipkuh
HC1004;20150914;Pipkuh;Pipkuh;0.5;0.434;1;Pipkuh
HB4007;20151005;Nycnoc;Nycnoc;0.5;0.434;0;Pippip
HB9007;20151008;Barbar;Barbar;0.5;0.436;1;Barbar
TEB253;20150918;Pipnat;Pipnat;0.5;0.436;0;Pipkuh
HA8001;20150922;Pippip;Pippip;0.5;0.436;1;Pippip
HB5008;20151005;Pleaus;Plesp;0.5;0.436;1;Plesp
TEA251;20150921;Eptser;Eptser;0.5;0.438;1;Eptser
TEA251;20150921;Eptser;Eptser;0.5;0.438;1;Eptser
HC6002;20150917;Myodau;Myosp;0.5;0.438;1;Myosp
HC8006;20150927;Pleaus;Plesp;0.5;0.438;1;Plesp
TEB254;20150924;Nyclei;Nyclei;0.5;0.44;1;Nyclei
HB9004;20150930;Pipkuh;Pipkuh;0.5;0.44;1;Pipkuh
TEC3005;20150928;Pipnat;Pipnat;0.5;0.44;0;Pippip
HC7006;20150927;Pippip;Pippip;0.5;0.44;1;Pippip
HC3008;20150926;Rhihip;Rhihip;0.5;0.44;1;Rhihip
TEA251;20150921;Eptser;Eptser;0.5;0.442;1;Eptser
HC4007;20150917;Pipkuh;Pipkuh;0.5;0.442;1;Pipkuh
HC10007;20150927;Pipkuh;Pipkuh;0.5;0.442;1;Pipkuh
HB7004;20150929;Rhihip;Rhihip;0.5;0.442;1;Rhihip
HB5006;20150930;Barbar;Barbar;0.5;0.444;1;Barbar
HB6008;20151009;Myomys;Myosp;0.5;0.444;1;Myosp
HB4007;20151005;Nycnoc;Nycnoc;0.5;0.444;0;Pippip
HB9007;20151009;Pleaur;Plesp;0.5;0.444;1;Plesp
HC8005;20150925;Rhihip;Rhihip;0.5;0.444;1;Rhihip
HB4007;20151006;Nycnoc;Nycnoc;0.5;0.446;0;Pippip
HC509;20151005;Pipnat;Pipnat;0.5;0.446;0;Pippip
HC10008;20150929;Pippip;Pippip;0.5;0.446;1;Pippip
HC40010;20150928;Barbar;Barbar;0.5;0.448;1;Barbar
HB6007;20151005;Eptser;Eptser;0.5;0.448;1;Eptser
HC10001;20150924;Eptser;Eptser;0.5;0.448;1;Eptser
HC10005;20150926;Myomys;Myosp;0.5;0.448;1;Myosp
HC10008;20150929;Pippip;Pippip;0.5;0.448;1;Pippip
HC3008;20150926;Barbar;Barbar;0.5;0.45;1;Barbar
TEA251;20150921;Eptser;Eptser;0.5;0.45;1;Eptser
EB258;20151008;Pipnat;Pipnat;0.5;0.45;0;Pipkuh
HB257;20151008;Pipnat;Pipnat;0.5;0.45;1;Pipnat
HB7003;20150924;Pippip;Pippip;0.5;0.45;1;Pippip
HB5007;20151001;Pleaus;Plesp;0.5;0.45;1;Plesp
HC7002;20150917;Pleaus;Plesp;0.5;0.45;1;Plesp
HC5003;20150916;Nycnoc;Nycnoc;0.5;0.452;0;Orthoptera
HB9005;20151001;Pipkuh;Pipkuh;0.5;0.452;1;Pipkuh
HC509;20151005;Pipkuh;Pipkuh;0.5;0.452;1;Pipkuh
HC509;20151004;Pippip;Pippip;0.5;0.452;1;Pippip
HB256;20151009;Pippip;Pippip;0.5;0.452;1;Pippip
HB503;20150919;Barbar;Barbar;0.5;0.454;1;Barbar
TEA251;20150921;Eptser;Eptser;0.5;0.454;1;Eptser
HB4008;20151008;Pippip;Pippip;0.5;0.454;0;Orthoptera
HC10005;20150926;Rhihip;Rhihip;0.5;0.454;1;Rhihip
HB7004;20150929;Barbar;Barbar;0.5;0.456;1;Barbar
HC509;20151005;Pipnat;Pipnat;0.5;0.456;0;Pippip
HC10008;20150928;Pippip;Pippip;0.5;0.456;1;Pippip
HC251;20150924;Pippip;Pippip;0.5;0.456;1;Pippip
HB1007;20151001;Barbar;Barbar;0.5;0.458;1;Barbar
HC9006;20150926;Nycnoc;Nycnoc;0.5;0.458;0;Interference
TEB253;20150919;Myocap;Myosp;0.5;0.458;1;Myosp
HB6008;20151008;Pippip;Pippip;0.5;0.458;1;Pippip
HC10007;20150927;Pleaus;Plesp;0.5;0.458;1;Plesp
HB7003;20150924;Pleaus;Plesp;0.5;0.458;1;Plesp
HC8005;20150925;Myonat;Myosp;0.5;0.46;1;Myosp
HB4007;20151005;Nycnoc;Nycnoc;0.5;0.46;0;Pippip
HC10001;20150924;Pippip;Pippip;0.5;0.46;1;Pippip
HB6008;20151009;Nycnoc;Nycnoc;0.5;0.462;0;Orthoptera
TEA251;20150921;Eptser;Eptser;0.5;0.464;1;Eptser
TEA251;20150921;Eptser;Eptser;0.5;0.464;1;Eptser
HB503;20150918;Pipkuh;Pipkuh;0.5;0.464;1;Pipkuh
HB1007;20151001;Pippip;Pippip;0.5;0.464;1;Pippip
HB10005;20151001;Pippip;Pippip;0.5;0.466;1;Pippip
HB4005;20150930;Barbar;Barbar;0.5;0.468;1;Barbar
HC7004;20150914;Barbar;Barbar;0.5;0.468;1;Barbar
HB2007;20150930;Eptser;Eptser;0.5;0.468;1;Eptser
HB503;20150918;Rhihip;Rhihip;0.5;0.468;0;Interference
HC10010;20151005;Pippip;Pippip;0.5;0.468;1;Pippip
HC4009;20150926;Rhihip;Rhihip;0.5;0.468;1;Rhihip
HC2005;20150916;Myoema;Myosp;0.5;0.47;1;Myosp
HA5002;20150922;Barbar;Barbar;0.5;0.472;1;Barbar
HC2009;20150928;Barbar;Barbar;0.5;0.472;1;Barbar
HB506;20150929;Pipkuh;Pipkuh;0.5;0.472;1;Pipkuh
TEA251;20150921;Eptser;Eptser;0.5;0.474;1;Eptser
HC8005;20150926;Myomys;Myosp;0.5;0.474;1;Myosp
TEB254;20150924;Barbar;Barbar;0.5;0.476;1;Barbar
HB504;20150918;Nycnoc;Nycnoc;0.5;0.476;0;Interference
HB4007;20151005;Nycnoc;Nycnoc;0.5;0.476;0;Pippip
HA8001;20150922;Pippip;Pippip;0.5;0.476;1;Pippip
HB1007;20151001;Barbar;Barbar;0.5;0.478;1;Barbar
TEB2003;20150919;Nyclei;Nyclei;0.5;0.478;1;Nyclei
HB4007;20151005;Nycnoc;Nycnoc;0.5;0.478;0;Pippip
HC509;20151005;Pipnat;Pipnat;0.5;0.478;0;Pippip
TEB256;20151001;Pleaur;Plesp;0.5;0.478;1;Plesp
HB5008;20151005;Pleaus;Plesp;0.5;0.478;1;Plesp
HB509;20151006;Pleaus;Plesp;0.5;0.48;1;Plesp
HB3006;20151002;Barbar;Barbar;0.5;0.482;1;Barbar
HC6006;20150929;Barbar;Barbar;0.5;0.482;1;Barbar
HA9001;20150922;Pipnat;Pipnat;0.5;0.482;0;Pipkuh
HB4005;20151001;Barbar;Barbar;0.5;0.484;1;Barbar
HB5006;20150930;Myonat;Myosp;0.5;0.484;0;Interference
HC10001;20150925;Nycnoc;Nycnoc;0.5;0.484;0;Pippip
HB6004;20150919;Pleaus;Plesp;0.5;0.484;1;Plesp
HC7003;20150917;Barbar;Barbar;0.5;0.486;1;Barbar
TEB253;20150919;Barbar;Barbar;0.5;0.486;1;Barbar
TEA251;20150921;Eptser;Eptser;0.5;0.486;1;Eptser
EB259;20151008;Pipnat;Pipnat;0.5;0.486;0;Pipkuh
HC7003;20150917;Pleaus;Plesp;0.5;0.486;1;Plesp
HC4009;20150926;Rhihip;Rhihip;0.5;0.486;1;Rhihip
HC8005;20150925;Rhihip;Rhihip;0.5;0.486;1;Rhihip
TEA251;20150921;Eptser;Eptser;0.5;0.488;1;Eptser
TEA251;20150921;Eptser;Eptser;0.5;0.488;1;Eptser
HB5004;20150923;Nyclei;Nyclei;0.5;0.488;1;Nyclei
HC509;20151004;Pipkuh;Pipkuh;0.5;0.488;1;Pipkuh
HC7002;20150916;Pipnat;Pipnat;0.5;0.488;1;Pipnat
HC10004;20150927;Myomys;Myosp;0.5;0.49;1;Myosp
HC509;20151005;Pipnat;Pipnat;0.5;0.49;0;Pippip
HB2006;20150929;Pipkuh;Pipkuh;0.5;0.492;1;Pipkuh
HB503;20150918;Pipkuh;Pipkuh;0.5;0.492;1;Pipkuh
HC1004;20150914;Pipkuh;Pipkuh;0.5;0.492;1;Pipkuh
HB3004;20150919;Pipnat;Pipnat;0.5;0.492;1;Pipnat
HC7007;20150928;Pippip;Pippip;0.5;0.492;1;Pippip
HC9002;20150917;Pleaus;Plesp;0.5;0.492;1;Plesp
HC6006;20150928;Barbar;Barbar;0.5;0.494;1;Barbar
HA6002;20150922;Pipkuh;Pipkuh;0.5;0.494;0;Barbar
HB509;20151005;Myocap;Myosp;0.5;0.494;0;Pipkuh
TEA251;20150921;Eptser;Eptser;0.5;0.496;1;Eptser
EC507;20150929;Nyclei;Nyclei;0.5;0.496;1;Nyclei
HC2006;20150917;Pipnat;Pipnat;0.5;0.496;1;Pipnat
TEC252;20150924;Pleaus;Plesp;0.5;0.496;1;Plesp
HA4001;20150923;Nyclei;Nyclei;0.5;0.498;1;Nyclei
EB259;20151008;Pipkuh;Pipkuh;0.5;0.498;1;Pipkuh
HC4002;20150914;Pipnat;Pipnat;0.5;0.498;0;Pipkuh
HB1002;20150909;Myodau;Myosp;0.5;0.5;1;Myosp
HB2001;20150908;Myonat;Myosp;0.5;0.5;1;Myosp
HC6002;20150917;Myonat;Myosp;0.5;0.5;1;Myosp
HC8001;20150914;Myonat;Myosp;0.5;0.5;1;Myosp
HB4001;20150908;Pipkuh;Pipkuh;0.5;0.5;1;Pipkuh
HC504;20150925;Pipkuh;Pipkuh;0.5;0.5;1;Pipkuh
HC6007;20151005;Nycnoc;Nycnoc;0.5;0.5;0;Pippip
HB7004;20150929;Pippip;Pippip;0.5;0.5;1;Pippip
HB3002;20150909;Pippip;Pippip;0.5;0.5;1;Pippip
HB9006;20151006;Pleaus;Plesp;0.5;0.5;1;Plesp
HC3008;20150926;Pleaus;Plesp;0.5;0.5;1;Plesp
HC7003;20150916;Rhifer;Rhifer;0.5;0.5;1;Rhifer
HB10002;20150923;Barbar;Barbar;0.6;0.502;1;Barbar
HB2004;20150918;Nyclei;Nyclei;0.6;0.502;1;Nyclei
HC5003;20150916;Nycnoc;Nycnoc;0.6;0.502;0;Orthoptera
TEB1003;20150925;Pipnat;Pipnat;0.6;0.502;0;Pipkuh
HC10008;20150928;Pippip;Pippip;0.6;0.502;1;Pippip
HA6002;20150923;Pleaus;Plesp;0.6;0.502;1;Plesp
HC4009;20150926;Pleaus;Plesp;0.6;0.502;1;Plesp
HC10004;20150927;Barbar;Barbar;0.6;0.504;1;Barbar
HC8004;20150924;Eptser;Eptser;0.6;0.504;1;Eptser
TEB258;20151008;Eptser;Eptser;0.6;0.504;1;Eptser
EC1003;20150913;Nycnoc;Nycnoc;0.6;0.504;1;Nycnoc
EB506;20151008;Pipnat;Pipnat;0.6;0.504;0;Pipkuh
HC509;20151005;Pipnat;Pipnat;0.6;0.504;0;Pippip
HB4007;20151005;Pippip;Pippip;0.6;0.504;1;Pippip
HB10007;20151009;Pleaus;Plesp;0.6;0.504;1;Plesp
HB9006;20151006;Barbar;Barbar;0.6;0.506;1;Barbar
TEB257;20151001;Myomys;Myosp;0.6;0.506;1;Myosp
TEA252;20150922;Nyclei;Nyclei;0.6;0.506;1;Nyclei
HA252;20151006;Pipkuh;Pipkuh;0.6;0.506;1;Pipkuh
HB4007;20151005;Nycnoc;Nycnoc;0.6;0.506;0;Pippip
HC509;20151005;Pipnat;Pipnat;0.6;0.506;0;Pippip
HB1007;20151001;Barbar;Barbar;0.6;0.508;1;Barbar
HC4004;20150917;Pippip;Pippip;0.6;0.508;1;Pippip
EC1003;20150913;Barbar;Barbar;0.6;0.51;1;Barbar
HC1007;20150924;Barbar;Barbar;0.6;0.51;1;Barbar
EC1003;20150913;Nycnoc;Nycnoc;0.6;0.51;1;Nycnoc
HB10002;20150923;Nycnoc;Nycnoc;0.6;0.51;0;bird
HB7004;20150929;Barbar;Barbar;0.6;0.512;1;Barbar
HC8005;20150925;Rhihip;Rhihip;0.6;0.512;1;Rhihip
HB6008;20151009;Pippip;Pippip;0.6;0.514;1;Pippip
TEB254;20150923;Pleaus;Plesp;0.6;0.514;1;Plesp
HB7004;20150929;Pleaus;Plesp;0.6;0.516;0;Barbar
HC8001;20150913;Myomys;Myosp;0.6;0.516;1;Myosp
HA6002;20150922;Nyclei;Nyclei;0.6;0.516;1;Nyclei
EC1003;20150913;Nycnoc;Nycnoc;0.6;0.516;1;Nycnoc
HB4001;20150908;Pipkuh;Pipkuh;0.6;0.516;1;Pipkuh
EB252;20150910;Pipkuh;Pipkuh;0.6;0.516;1;Pipkuh
HC8005;20150925;Pipkuh;Pipkuh;0.6;0.516;1;Pipkuh
HC509;20151005;Pipnat;Pipnat;0.6;0.516;0;Pippip
HB1007;20151001;Pleaus;Plesp;0.6;0.516;1;Plesp
HA6003;20151007;Rhihip;Rhihip;0.6;0.516;1;Rhihip
HC9002;20150916;Nycnoc;Nycnoc;0.6;0.518;0;Orthoptera
HC6006;20150928;Eptser;Eptser;0.6;0.518;1;Eptser
HC3003;20150913;Eptser;Eptser;0.6;0.518;1;Eptser
EB252;20150910;Pipkuh;Pipkuh;0.6;0.518;1;Pipkuh
TEB504;20151002;Pleaus;Plesp;0.6;0.518;1;Plesp
HB9006;20151006;Pleaus;Plesp;0.6;0.518;1;Plesp
HC503;20150926;Rhihip;Rhihip;0.6;0.518;1;Rhihip
HC8004;20150924;Myodau;Myosp;0.6;0.52;1;Myosp
HC8001;20150913;Myomys;Myosp;0.6;0.52;1;Myosp
HC1006;20150917;Pippip;Pippip;0.6;0.52;1;Pippip
HB257;20151009;Pleaus;Plesp;0.6;0.52;1;Plesp
TEB501;20150913;Rhifer;Rhifer;0.6;0.52;1;Rhifer
TEA251;20150921;Eptser;Eptser;0.6;0.522;1;Eptser
TEA251;20150921;Eptser;Eptser;0.6;0.522;1;Eptser
EC1003;20150912;Pipkuh;Pipkuh;0.6;0.522;1;Pipkuh
HB257;20151008;Pipnat;Pipnat;0.6;0.522;1;Pipnat
HC3008;20150925;Pippip;Pippip;0.6;0.522;1;Pippip
HB1007;20151001;Barbar;Barbar;0.6;0.524;1;Barbar
HC6004;20150927;Barbar;Barbar;0.6;0.524;1;Barbar
HB8004;20150929;Eptser;Eptser;0.6;0.524;1;Eptser
HC8001;20150913;Myomys;Myosp;0.6;0.524;1;Myosp
HC8001;20150914;Myomys;Myosp;0.6;0.524;1;Myosp
HB10006;20151006;Pippip;Pippip;0.6;0.524;1;Pippip
HC10008;20150928;Pippip;Pippip;0.6;0.524;1;Pippip
HB6004;20150919;Barbar;Barbar;0.6;0.526;1;Barbar
HC10004;20150926;Barbar;Barbar;0.6;0.526;1;Barbar
HB10003;20150929;Nycnoc;Nycnoc;0.6;0.526;0;Interference
HB251;20150908;Nycnoc;Nycnoc;0.6;0.526;0;Interference
HA5001;20150921;Pipkuh;Pipkuh;0.6;0.526;1;Pipkuh
HC509;20151005;Pipnat;Pipnat;0.6;0.526;0;Pippip
HB5002;20150908;Nyclei;Nyclei;0.6;0.528;1;Nyclei
TEA1001;20150922;Pipkuh;Pipkuh;0.6;0.528;1;Pipkuh
HC506;20150927;Pipnat;Pipnat;0.6;0.528;0;Pippip
HB10001;20150919;Pleaus;Plesp;0.6;0.528;1;Plesp
HC8001;20150913;Myomys;Myosp;0.6;0.53;1;Myosp
HB504;20150918;Pipnat;Pipnat;0.6;0.53;0;Pipkuh
HB4002;20150908;Rhihip;Rhihip;0.6;0.53;1;Rhihip
HC251;20150925;Pippip;Pippip;0.6;0.532;1;Pippip
HC6006;20150928;Barbar;Barbar;0.6;0.534;1;Barbar
HB2004;20150919;Eptser;Eptser;0.6;0.534;1;Eptser
EB2002;20150908;Nycnoc;Nycnoc;0.6;0.534;1;Nycnoc
HC1004;20150914;Pipkuh;Pipkuh;0.6;0.534;1;Pipkuh
HB9006;20151005;Pipnat;Pipnat;0.6;0.534;1;Pipnat
HB509;20151006;Pippip;Pippip;0.6;0.534;1;Pippip
TEA251;20150921;Eptser;Eptser;0.6;0.536;1;Eptser
EA251;20150921;Pipkuh;Pipkuh;0.6;0.536;1;Pipkuh
HC1002;20150909;Pipkuh;Pipkuh;0.6;0.536;1;Pipkuh
HC5001;20150909;Pipnat;Pipnat;0.6;0.536;0;Pipkuh
HC10004;20150926;Pippip;Pippip;0.6;0.536;1;Pippip
TEA251;20150921;Eptser;Eptser;0.6;0.538;1;Eptser
HC8004;20150924;Eptser;Eptser;0.6;0.538;1;Eptser
HC3003;20150914;Myomys;Myosp;0.6;0.538;1;Myosp
TEB253;20150918;Nycnoc;Nycnoc;0.6;0.538;1;Nycnoc
HB257;20151008;Pipkuh;Pipkuh;0.6;0.538;1;Pipkuh
EB252;20150909;Pleaus;Plesp;0.6;0.538;1;Plesp
HB7004;20150929;Barbar;Barbar;0.6;0.54;1;Barbar
TEB252;20150910;Barbar;Barbar;0.6;0.54;1;Barbar
HC2007;20150918;Myoema;Myosp;0.6;0.54;1;Myosp
EB258;20151008;Pipnat;Pipnat;0.6;0.54;0;Pipkuh
HC251;20150925;Pippip;Pippip;0.6;0.54;1;Pippip
HA8003;20151007;Rhihip;Rhihip;0.6;0.54;1;Rhihip
HA252;20151007;Barbar;Barbar;0.6;0.542;1;Barbar
HB6003;20150912;Nyclei;Nyclei;0.6;0.542;1;Nyclei
EC1003;20150913;Nycnoc;Nycnoc;0.6;0.542;1;Nycnoc
HB7003;20150923;Pippip;Pippip;0.6;0.542;1;Pippip
HC503;20150925;Rhihip;Rhihip;0.6;0.542;1;Rhihip
HB504;20150918;Barbar;Barbar;0.6;0.544;1;Barbar
HC8001;20150914;Myoema;Myosp;0.6;0.544;1;Myosp
HC8001;20150914;Myomys;Myosp;0.6;0.544;1;Myosp
HC253;20150925;Pipkuh;Pipkuh;0.6;0.544;1;Pipkuh
HC6004;20150927;Rhihip;Rhihip;0.6;0.544;1;Rhihip
HC3007;20150913;Myomys;Myosp;0.6;0.546;1;Myosp
HB4001;20150908;Pipkuh;Pipkuh;0.6;0.546;1;Pipkuh
HB4008;20151009;Pippip;Pippip;0.6;0.546;1;Pippip
HB1007;20151002;Barbar;Barbar;0.6;0.548;1;Barbar
HC5001;20150909;Nycnoc;Nycnoc;0.6;0.548;1;Nycnoc
HC1002;20150909;Pipkuh;Pipkuh;0.6;0.548;1;Pipkuh
HC503;20150925;Pleaus;Plesp;0.6;0.548;1;Plesp
TEA251;20150921;Eptser;Eptser;0.6;0.55;1;Eptser
EC1003;20150913;Nycnoc;Nycnoc;0.6;0.55;1;Nycnoc
EC1003;20150913;Nycnoc;Nycnoc;0.6;0.55;1;Nycnoc
TEA251;20150921;Eptser;Eptser;0.6;0.552;1;Eptser
EC1003;20150913;Nycnoc;Nycnoc;0.6;0.552;1;Nycnoc
HA5001;20150921;Pipkuh;Pipkuh;0.6;0.552;1;Pipkuh
HB505;20150923;Pleaus;Plesp;0.6;0.552;1;Plesp
HC7006;20150928;Barbar;Barbar;0.6;0.554;1;Barbar
HB3002;20150909;Myomys;Myosp;0.6;0.554;1;Myosp
HC8001;20150914;Myomys;Myosp;0.6;0.554;1;Myosp
HB9001;20150909;Myomys;Myosp;0.6;0.554;1;Myosp
HC2001;20150909;Pipkuh;Pipkuh;0.6;0.554;1;Pipkuh
HC505;20150927;Pippip;Pippip;0.6;0.554;1;Pippip
HC8001;20150913;Myocap;Myosp;0.6;0.556;1;Myosp
TEB254;20150923;Pippip;Pippip;0.6;0.556;1;Pippip
EA1001;20150922;Nyclei;Nyclei;0.6;0.558;1;Nyclei
HC509;20151005;Pipnat;Pipnat;0.6;0.558;0;Pippip
HC505;20150927;Pippip;Pippip;0.6;0.558;1;Pippip
TEA251;20150921;Eptser;Eptser;0.6;0.56;1;Eptser
TEB501;20150913;Rhifer;Rhifer;0.6;0.56;1;Rhifer
HC1007;20150924;Rhihip;Rhihip;0.6;0.56;1;Rhihip
TEB258;20151008;Eptser;Eptser;0.6;0.562;1;Eptser
HB8001;20150918;Nycnoc;Nycnoc;0.6;0.562;1;Nycnoc
EC1003;20150913;Nycnoc;Nycnoc;0.6;0.562;1;Nycnoc
TEB258;20151008;Nycnoc;Nycnoc;0.6;0.562;1;Nycnoc
EB2003;20150919;Pleaus;Plesp;0.6;0.562;1;Plesp
HC10005;20150926;Rhihip;Rhihip;0.6;0.562;1;Rhihip
HC6006;20150928;Barbar;Barbar;0.6;0.564;1;Barbar
HB2004;20150919;Eptser;Eptser;0.6;0.564;1;Eptser
HC2002;20150913;Myoema;Myosp;0.6;0.564;1;Myosp
EC1003;20150913;Nycnoc;Nycnoc;0.6;0.564;1;Nycnoc
EC1003;20150913;Nycnoc;Nycnoc;0.6;0.566;1;Nycnoc
HC7002;20150917;Pipnat;Pipnat;0.6;0.566;1;Pipnat
HC251;20150924;Barbar;Barbar;0.6;0.568;1;Barbar
TEB258;20151008;Eptser;Eptser;0.6;0.568;1;Eptser
EA251;20150921;Pipkuh;Pipkuh;0.6;0.568;1;Pipkuh
TEC1002;20150909;Pipnat;Pipnat;0.6;0.568;0;Pipkuh
HC5005;20150926;Pipkuh;Pipkuh;0.6;0.57;1;Pipkuh
EB506;20151008;Pipnat;Pipnat;0.6;0.57;0;Pipkuh
EC503;20150917;Pippip;Pippip;0.6;0.57;1;Pippip
HC502;20150917;Pleaus;Plesp;0.6;0.57;1;Plesp
HB10005;20151001;Myonat;Myosp;0.6;0.572;1;Myosp
HA1001;20150921;Pipkuh;Pipkuh;0.6;0.572;1;Pipkuh
HC251;20150924;Pipkuh;Pipkuh;0.6;0.572;1;Pipkuh
HB504;20150918;Pipnat;Pipnat;0.6;0.574;1;Pipnat
HC9005;20150925;Pipnat;Pipnat;0.6;0.574;1;Pipnat
TEA251;20150921;Eptser;Eptser;0.6;0.576;1;Eptser
HB502;20150912;Myodau;Myosp;0.6;0.576;1;Myosp
HC1004;20150914;Myomys;Myosp;0.6;0.576;1;Myosp
TEA251;20150921;Eptser;Eptser;0.6;0.578;1;Eptser
TEB258;20151008;Eptser;Eptser;0.6;0.578;1;Eptser
EC3003;20150927;Myonat;Myosp;0.6;0.578;1;Myosp
HB8003;20150921;Pippip;Pippip;0.6;0.578;1;Pippip
TEC1006;20150914;Pleaus;Plesp;0.6;0.578;1;Plesp
HC8005;20150925;Rhihip;Rhihip;0.6;0.578;1;Rhihip
HA8003;20151007;Pipkuh;Pipkuh;0.6;0.58;1;Pipkuh
HB10006;20151006;Pippip;Pippip;0.6;0.58;1;Pippip
TEB254;20150923;Pleaus;Plesp;0.6;0.58;1;Plesp
TEA251;20150921;Eptser;Eptser;0.6;0.582;1;Eptser
HC8001;20150914;Myomys;Myosp;0.6;0.582;1;Myosp
HC4009;20150925;Pleaus;Plesp;0.6;0.582;1;Plesp
HC8005;20150925;Rhihip;Rhihip;0.6;0.582;1;Rhihip
HC8005;20150926;Rhihip;Rhihip;0.6;0.582;1;Rhihip
HC2001;20150910;Pleaus;Plesp;0.6;0.584;1;Plesp
HA6003;20151007;Rhihip;Rhihip;0.6;0.584;1;Rhihip
HB9002;20150919;Eptser;Eptser;0.6;0.586;1;Eptser
TEC1006;20150913;Pleaus;Plesp;0.6;0.586;1;Plesp
EC1006;20150913;Nyclei;Nyclei;0.6;0.588;1;Nyclei
EB259;20151009;Pipnat;Pipnat;0.6;0.588;0;Pipkuh
HB4007;20151005;Nycnoc;Nycnoc;0.6;0.588;0;Pippip
HB4002;20150908;Rhihip;Rhihip;0.6;0.588;1;Rhihip
HC502;20150917;Pipkuh;Pipkuh;0.6;0.59;0;Orthoptera
HC6007;20151005;Pleaus;Plesp;0.6;0.59;1;Plesp
HB1008;20151008;Barbar;Barbar;0.6;0.592;1;Barbar
TEA251;20150921;Eptser;Eptser;0.6;0.592;1;Eptser
HB7007;20151009;Pipnat;Pipnat;0.6;0.592;1;Pipnat
HC5007;20151005;Pippip;Pippip;0.6;0.592;1;Pippip
HA2002;20151007;Barbar;Barbar;0.6;0.594;1;Barbar
TEB252;20150910;Barbar;Barbar;0.6;0.594;1;Barbar
HA6002;20150922;Nyclei;Nyclei;0.6;0.594;1;Nyclei
HC10006;20150927;Pipnat;Pipnat;0.6;0.594;0;Pipkuh
HC10009;20151004;Pipkuh;Pipkuh;0.6;0.594;0;Pippip
HB10006;20151006;Pippip;Pippip;0.6;0.594;1;Pippip
HC1008;20150926;Pleaus;Plesp;0.6;0.594;1;Plesp
HB10006;20151005;Rhifer;Rhifer;0.6;0.594;1;Rhifer
HC8005;20150925;Rhihip;Rhihip;0.6;0.594;1;Rhihip
HB4008;20151008;Eptser;Eptser;0.6;0.596;1;Eptser
HB9001;20150909;Myomys;Myosp;0.6;0.596;1;Myosp
TEB253;20150918;Nycnoc;Nycnoc;0.6;0.596;1;Nycnoc
EC1003;20150913;Nycnoc;Nycnoc;0.6;0.596;1;Nycnoc
EC1003;20150913;Nycnoc;Nycnoc;0.6;0.596;1;Nycnoc
EB258;20151008;Pipnat;Pipnat;0.6;0.596;0;Pipkuh
HB8006;20151005;Pipnat;Pipnat;0.6;0.596;1;Pipnat
EB258;20151008;Pipnat;Pipnat;0.6;0.596;1;Pipnat
TEB254;20150923;Pleaus;Plesp;0.6;0.596;1;Plesp
HB9006;20151005;Rhifer;Rhifer;0.6;0.596;1;Rhifer
HB6001;20150907;Rhifer;Rhifer;0.6;0.596;1;Rhifer
